,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
1,953,4,381.56,320.311,0.905,1.0,1.0,0.905,1.0,1.0,0.905,1.0,1.0,0.376,0.425,0.708,0.462,0.748,0.854,13,7
2,953,8,585.573,509.796,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,8,8
3,959,16,963.252,872.796,0.843,0.972,0.977,0.788,0.902,0.956,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1719.097,1590.854,0.557,0.627,0.75,0.515,0.585,0.737,0.543,0.613,0.743,0.524,0.512,0.731,0.482,0.409,0.704,20,17
5,951,64,3230.518,3043.736,0.327,0.142,0.514,0.281,0.153,0.518,0.372,0.17,0.523,0.345,0.108,0.393,0.352,0.059,0.289,16,8
6,1892,2,490.946,398.086,0.874,1.0,1.0,0.874,1.0,1.0,0.874,1.0,1.0,0.301,0.141,0.408,0.318,0.241,0.487,16,9
7,1896,4,691.388,586.931,0.882,1.0,1.0,0.882,1.0,1.0,0.882,1.0,1.0,0.335,0.331,0.662,0.333,0.578,0.782,17,9
8,1895,8,1078.954,961.645,0.898,1.0,1.0,0.898,1.0,1.0,0.898,1.0,1.0,0.427,0.688,0.867,0.898,1.0,1.0,16,8
9,1898,16,1842.19,1568.704,0.817,0.915,0.958,0.814,0.909,0.96,0.838,0.963,0.971,0.837,0.963,0.971,0.851,0.926,0.967,16,15
10,1900,32,2591.178,2432.791,0.567,0.654,0.756,0.577,0.641,0.748,0.586,0.65,0.755,0.587,0.569,0.75,0.584,0.547,0.746,22,21
11,1902,64,4919.758,4638.773,0.351,0.255,0.523,0.334,0.271,0.521,0.395,0.271,0.531,0.394,0.178,0.467,0.354,0.137,0.43,21,16
12,2836,2,541.255,446.489,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.302,0.119,0.391,0.302,0.203,0.458,18,11
13,2841,4,776.29,667.246,0.896,1.0,1.0,0.896,1.0,1.0,0.896,1.0,1.0,0.317,0.322,0.655,0.343,0.457,0.724,18,12
14,2843,8,1241.862,1102.012,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.373,0.562,0.824,0.876,1.0,1.0,20,8
15,2841,16,2102.852,1936.43,0.85,0.926,0.963,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,3804.606,3731.631,0.569,0.596,0.747,0.55,0.638,0.753,0.597,0.656,0.758,0.572,0.571,0.751,0.578,0.55,0.745,24,22
17,2845,64,7289.753,6990.636,0.368,0.283,0.515,0.338,0.271,0.505,0.414,0.297,0.518,0.399,0.214,0.482,0.347,0.157,0.453,27,19
18,3792,2,708.713,584.982,0.866,1.0,1.0,0.866,1.0,1.0,0.866,1.0,1.0,0.294,0.116,0.387,0.311,0.197,0.454,19,11
19,3798,4,1006.797,874.428,0.886,1.0,1.0,0.886,1.0,1.0,0.886,1.0,1.0,0.316,0.265,0.624,0.331,0.451,0.723,22,12
20,3788,8,1627.304,1452.939,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.364,0.532,0.811,0.82,0.974,0.984,22,9
21,3783,16,2773.044,2570.66,0.85,0.911,0.959,0.828,0.964,0.97,0.828,0.964,0.97,0.828,0.964,0.969,0.828,0.966,0.971,16,16
22,3791,32,5079.517,4733.593,0.643,0.72,0.834,0.638,0.755,0.837,0.662,0.777,0.845,0.653,0.772,0.846,0.635,0.683,0.832,31,25
23,3792,64,9694.315,9160.083,0.368,0.278,0.528,0.367,0.305,0.529,0.43,0.334,0.539,0.402,0.261,0.521,0.388,0.194,0.494,31,21
24,4739,2,864.096,732.205,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.296,0.106,0.379,0.311,0.176,0.441,20,12
25,4742,4,1268.045,1086.275,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.309,0.256,0.618,0.331,0.426,0.709,23,13
26,4744,8,2030.463,1837.998,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.358,0.511,0.8,0.532,0.809,0.91,24,13
27,4744,16,3465.374,3195.639,0.841,0.916,0.967,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.975,0.979,16,16
28,4746,32,6319.254,6484.093,0.672,0.776,0.841,0.657,0.755,0.833,0.671,0.781,0.841,0.679,0.75,0.839,0.651,0.689,0.831,28,25
29,4740,64,14825.038,13926.288,0.393,0.335,0.545,0.36,0.326,0.543,0.43,0.361,0.553,0.401,0.272,0.535,0.36,0.199,0.501,31,22
30,5697,2,1329.059,1104.033,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.298,0.091,0.365,0.312,0.148,0.419,23,14
31,5687,4,1901.687,1647.877,0.887,1.0,1.0,0.887,1.0,1.0,0.887,1.0,1.0,0.304,0.242,0.609,0.321,0.411,0.699,25,14
32,5690,8,3022.688,2728.137,0.889,1.0,1.0,0.889,1.0,1.0,0.889,1.0,1.0,0.337,0.496,0.797,0.53,0.807,0.909,24,13
33,5682,16,4708.09,3821.091,0.81,0.943,0.955,0.773,0.881,0.945,0.81,0.945,0.957,0.77,0.927,0.948,0.808,0.945,0.956,17,16
34,5691,32,7581.595,7094.178,0.598,0.589,0.778,0.632,0.742,0.816,0.639,0.751,0.82,0.625,0.74,0.819,0.613,0.662,0.807,30,25
35,5691,64,14484.45,15909.648,0.416,0.351,0.563,0.369,0.335,0.564,0.453,0.378,0.573,0.417,0.283,0.557,0.429,0.26,0.541,32,27
36,6653,2,1543.973,1311.043,0.88,1.0,1.0,0.88,1.0,1.0,0.88,1.0,1.0,0.276,0.085,0.358,0.319,0.148,0.418,25,14
37,6643,4,2208.732,1941.819,0.864,1.0,1.0,0.864,1.0,1.0,0.864,1.0,1.0,0.312,0.228,0.602,0.337,0.4,0.697,26,14
38,6648,8,3524.036,3169.181,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.333,0.478,0.791,0.535,0.815,0.911,25,13
39,6645,16,5989.944,5519.148,0.818,0.842,0.911,0.776,0.873,0.907,0.776,0.872,0.907,0.698,0.836,0.889,0.774,0.876,0.91,19,16
40,6640,32,10863.432,10133.786,0.658,0.713,0.831,0.678,0.763,0.841,0.678,0.775,0.842,0.677,0.768,0.845,0.677,0.747,0.845,30,28
41,6643,64,20723.602,19604.205,0.407,0.362,0.569,0.378,0.357,0.572,0.448,0.387,0.581,0.401,0.292,0.559,0.404,0.232,0.539,32,26
42,7600,2,1772.039,1487.173,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.289,0.076,0.348,0.303,0.135,0.405,28,16
43,7602,4,2527.907,2203.012,0.877,1.0,1.0,0.877,1.0,1.0,0.877,1.0,1.0,0.291,0.234,0.604,0.328,0.352,0.672,26,16
44,7598,8,4010.067,3614.073,0.873,1.0,1.0,0.873,1.0,1.0,0.873,1.0,1.0,0.322,0.455,0.776,0.472,0.752,0.891,29,14
45,7601,16,6851.194,6297.514,0.854,0.867,0.954,0.813,0.906,0.961,0.816,0.965,0.973,0.747,0.926,0.956,0.816,0.963,0.972,18,16
46,7602,32,12429.412,11466.461,0.667,0.712,0.792,0.653,0.715,0.793,0.664,0.717,0.787,0.657,0.703,0.792,0.653,0.65,0.794,29,25
47,7596,64,21381.179,18228.835,0.404,0.353,0.551,0.346,0.324,0.541,0.443,0.366,0.554,0.41,0.3,0.544,0.404,0.239,0.526,36,26
48,8560,2,1552.072,1321.383,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.286,0.081,0.352,0.285,0.128,0.398,27,17
49,8550,4,2244.804,1968.591,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.304,0.209,0.589,0.332,0.374,0.683,29,15
50,8536,8,3614.814,3245.767,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.334,0.422,0.766,0.33,0.649,0.86,30,16
51,8541,16,6213.69,5699.354,0.87,0.984,0.985,0.87,0.985,0.985,0.87,0.985,0.985,0.737,0.917,0.956,0.87,0.984,0.985,20,16
52,8548,32,11311.102,10613.989,0.661,0.758,0.834,0.663,0.777,0.84,0.678,0.788,0.843,0.661,0.767,0.84,0.648,0.726,0.839,30,28
53,8540,64,21730.727,20982.904,0.413,0.365,0.568,0.369,0.34,0.561,0.443,0.373,0.569,0.417,0.302,0.565,0.429,0.256,0.558,34,27
54,9488,2,1881.578,1561.928,0.867,1.0,1.0,0.867,1.0,1.0,0.867,1.0,1.0,0.267,0.077,0.348,0.294,0.133,0.404,28,16
55,9500,4,2713.65,2378.335,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.297,0.223,0.598,0.305,0.339,0.66,27,18
56,9497,8,4371.382,3934.178,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.332,0.429,0.772,0.337,0.608,0.842,28,18
57,9498,16,7429.983,6880.219,0.848,0.961,0.969,0.849,0.963,0.97,0.849,0.963,0.97,0.572,0.812,0.913,0.849,0.964,0.97,24,16
58,9499,32,13693.895,11988.086,0.685,0.767,0.828,0.676,0.763,0.824,0.677,0.773,0.828,0.675,0.767,0.829,0.663,0.749,0.829,30,28
59,9505,64,24160.983,24432.847,0.458,0.431,0.617,0.399,0.375,0.602,0.493,0.458,0.621,0.45,0.367,0.616,0.436,0.294,0.608,39,31
0,957,2,292.546,222.337,0.855,1.0,1.0,0.855,1.0,1.0,0.855,1.0,1.0,0.345,0.188,0.451,0.366,0.313,0.535,11,7
1,953,4,385.243,317.326,0.905,1.0,1.0,0.905,1.0,1.0,0.905,1.0,1.0,0.376,0.424,0.708,0.462,0.748,0.854,13,7
2,953,8,585.927,511.825,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,8,8
3,959,16,963.733,872.256,0.843,0.974,0.978,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1713.699,1585.063,0.547,0.618,0.747,0.547,0.622,0.745,0.555,0.629,0.746,0.527,0.513,0.73,0.482,0.409,0.704,20,17
5,951,64,3231.741,3028.293,0.333,0.154,0.522,0.303,0.141,0.508,0.361,0.163,0.522,0.351,0.101,0.383,0.352,0.059,0.289,15,8
6,1892,2,493.147,396.068,0.874,1.0,1.0,0.874,1.0,1.0,0.874,1.0,1.0,0.321,0.138,0.407,0.318,0.241,0.487,16,9
7,1896,4,689.135,589.553,0.882,1.0,1.0,0.882,1.0,1.0,0.882,1.0,1.0,0.334,0.344,0.666,0.333,0.578,0.782,17,9
8,1895,8,1076.547,958.093,0.898,1.0,1.0,0.898,1.0,1.0,0.898,1.0,1.0,0.42,0.707,0.877,0.898,1.0,1.0,15,8
9,1898,16,1845.581,1672.571,0.851,0.806,0.936,0.809,0.906,0.959,0.838,0.964,0.971,0.835,0.96,0.972,0.851,0.926,0.967,16,15
10,1900,32,3316.794,3087.811,0.594,0.654,0.756,0.555,0.637,0.75,0.598,0.652,0.754,0.585,0.568,0.749,0.584,0.547,0.746,22,21
11,1902,64,6263.916,5178.802,0.354,0.259,0.521,0.333,0.252,0.52,0.389,0.261,0.53,0.379,0.19,0.465,0.354,0.137,0.43,22,16
12,2836,2,600.014,500.588,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.303,0.117,0.39,0.302,0.203,0.458,18,11
13,2841,4,857.128,743.891,0.896,1.0,1.0,0.896,1.0,1.0,0.896,1.0,1.0,0.322,0.335,0.663,0.343,0.457,0.724,17,12
14,2843,8,1372.383,1231.368,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.356,0.588,0.834,0.876,1.0,1.0,19,8
15,2841,16,2333.345,2003.86,0.847,0.922,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,3816.678,3564.033,0.592,0.652,0.759,0.579,0.637,0.75,0.596,0.655,0.758,0.576,0.588,0.753,0.578,0.55,0.745,24,22
17,2845,64,7466.267,6859.132,0.378,0.286,0.516,0.331,0.272,0.511,0.411,0.304,0.52,0.386,0.194,0.473,0.347,0.157,0.453,24,19
18,3792,2,706.634,586.821,0.866,1.0,1.0,0.866,1.0,1.0,0.866,1.0,1.0,0.277,0.106,0.377,0.311,0.197,0.454,21,11
19,3798,4,1015.934,877.722,0.886,1.0,1.0,0.886,1.0,1.0,0.886,1.0,1.0,0.321,0.289,0.638,0.331,0.451,0.723,20,12
20,3788,8,1623.998,1457.255,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.365,0.524,0.807,0.82,0.974,0.984,23,9
21,3783,16,2780.46,2556.256,0.85,0.911,0.959,0.828,0.964,0.97,0.828,0.964,0.97,0.828,0.964,0.97,0.828,0.966,0.971,16,16
22,3791,32,5065.991,4704.506,0.656,0.746,0.837,0.648,0.768,0.842,0.662,0.777,0.844,0.655,0.769,0.844,0.635,0.683,0.832,31,25
23,3792,64,9664.401,9123.06,0.29,0.237,0.516,0.354,0.299,0.531,0.426,0.333,0.54,0.392,0.247,0.52,0.388,0.194,0.494,29,21
24,4739,2,864.257,732.358,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.287,0.101,0.374,0.311,0.176,0.441,21,12
25,4742,4,1265.784,1081.598,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.321,0.27,0.629,0.331,0.426,0.709,21,13
26,4744,8,2027.244,1824.955,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.348,0.501,0.799,0.532,0.809,0.91,24,13
27,4744,16,3463.468,3196.238,0.851,0.976,0.98,0.802,0.895,0.956,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.975,0.979,16,16
28,4746,32,6584.492,5951.995,0.661,0.745,0.834,0.649,0.763,0.836,0.671,0.78,0.841,0.678,0.749,0.839,0.651,0.689,0.831,28,25
29,4740,64,12066.753,11406.179,0.403,0.347,0.548,0.362,0.316,0.54,0.434,0.366,0.555,0.411,0.282,0.538,0.36,0.199,0.501,32,22
30,5697,2,1034.724,874.741,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.29,0.1,0.371,0.312,0.148,0.419,22,14
31,5687,4,1511.375,1321.35,0.887,1.0,1.0,0.887,1.0,1.0,0.887,1.0,1.0,0.307,0.258,0.616,0.321,0.411,0.699,24,14
32,5690,8,2451.336,2187.137,0.889,1.0,1.0,0.889,1.0,1.0,0.889,1.0,1.0,0.337,0.484,0.792,0.53,0.807,0.909,25,13
33,5682,16,4166.607,3808.109,0.819,0.78,0.924,0.81,0.945,0.957,0.81,0.945,0.957,0.769,0.927,0.949,0.808,0.945,0.956,17,16
34,5691,32,7618.373,7095.761,0.626,0.727,0.813,0.627,0.739,0.816,0.64,0.744,0.817,0.625,0.74,0.819,0.613,0.662,0.807,30,25
35,5691,64,16237.316,20226.885,0.401,0.343,0.561,0.392,0.341,0.559,0.449,0.378,0.574,0.423,0.295,0.557,0.429,0.26,0.541,34,27
36,6653,2,1871.118,1574.76,0.88,1.0,1.0,0.88,1.0,1.0,0.88,1.0,1.0,0.284,0.082,0.354,0.319,0.148,0.418,26,14
37,6643,4,2643.558,2311.156,0.864,1.0,1.0,0.864,1.0,1.0,0.864,1.0,1.0,0.305,0.227,0.601,0.337,0.4,0.697,26,14
38,6648,8,4235.171,3794.818,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.339,0.471,0.789,0.535,0.815,0.911,25,13
39,6645,16,7184.621,6581.589,0.818,0.842,0.911,0.777,0.874,0.908,0.776,0.873,0.907,0.702,0.829,0.883,0.774,0.876,0.91,20,16
40,6640,32,13025.272,12174.007,0.679,0.777,0.845,0.651,0.776,0.843,0.677,0.778,0.843,0.677,0.767,0.844,0.677,0.747,0.845,30,28
41,6643,64,24945.62,23394.656,0.401,0.359,0.573,0.366,0.348,0.57,0.445,0.38,0.576,0.42,0.313,0.566,0.404,0.232,0.539,35,26
42,7600,2,2094.189,1777.337,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.282,0.08,0.353,0.303,0.135,0.405,26,16
43,7602,4,3049.447,2623.184,0.877,1.0,1.0,0.877,1.0,1.0,0.877,1.0,1.0,0.302,0.216,0.596,0.328,0.352,0.672,27,16
44,7598,8,4844.673,4316.197,0.873,1.0,1.0,0.873,1.0,1.0,0.873,1.0,1.0,0.327,0.439,0.775,0.472,0.752,0.891,28,14
45,7601,16,8252.021,7573.365,0.854,0.868,0.955,0.816,0.965,0.973,0.816,0.965,0.973,0.753,0.931,0.958,0.816,0.963,0.972,18,16
46,7602,32,14941.404,13890.88,0.663,0.707,0.789,0.636,0.701,0.787,0.656,0.72,0.79,0.659,0.706,0.794,0.653,0.65,0.794,29,25
47,7596,64,28522.725,26788.035,0.354,0.273,0.534,0.365,0.326,0.544,0.449,0.378,0.555,0.411,0.285,0.543,0.404,0.239,0.526,34,26
48,8560,2,2383.058,1987.802,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.279,0.078,0.349,0.285,0.128,0.398,28,17
49,8550,4,3403.044,2951.781,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.316,0.214,0.593,0.332,0.374,0.683,28,15
50,8536,8,5421.523,4878.554,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.325,0.457,0.781,0.33,0.649,0.86,27,16
51,8541,16,9273.488,8468.124,0.87,0.984,0.985,0.87,0.985,0.985,0.87,0.985,0.985,0.771,0.935,0.963,0.87,0.984,0.985,19,16
52,8548,32,16848.186,15636.404,0.672,0.774,0.84,0.656,0.769,0.837,0.678,0.788,0.843,0.664,0.77,0.84,0.648,0.726,0.839,30,28
53,8540,64,32218.216,30316.342,0.407,0.364,0.57,0.396,0.354,0.565,0.455,0.377,0.571,0.412,0.313,0.568,0.429,0.256,0.558,35,27
54,9488,2,2619.087,2221.181,0.867,1.0,1.0,0.867,1.0,1.0,0.867,1.0,1.0,0.286,0.078,0.35,0.294,0.133,0.404,27,16
55,9500,4,3792.857,3312.7,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.287,0.212,0.59,0.305,0.339,0.66,29,18
56,9497,8,6021.964,5414.305,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.335,0.452,0.78,0.337,0.608,0.842,27,18
57,9498,16,10296.605,9451.103,0.848,0.96,0.968,0.849,0.963,0.97,0.849,0.963,0.97,0.608,0.845,0.922,0.849,0.964,0.97,23,16
58,9499,32,18729.66,17395.127,0.684,0.769,0.83,0.655,0.756,0.824,0.686,0.776,0.828,0.673,0.767,0.83,0.663,0.749,0.829,30,28
59,9505,64,35845.018,33976.13,0.429,0.403,0.61,0.43,0.41,0.61,0.486,0.453,0.622,0.456,0.372,0.617,0.436,0.294,0.608,39,31
